
0.000000, 0.000000
0.100000, -0.000062
0.200000, -0.000499
0.300000, -0.001681
0.400000, -0.003973
0.500000, -0.007732
0.600000, -0.013299
0.700000, -0.021004
0.800000, -0.031158
0.900000, -0.044050
1.000000, -0.059949
1.100000, -0.079098
1.200000, -0.101711
1.300000, -0.127977
1.400000, -0.158052
1.500000, -0.192063
1.600000, -0.230104
1.700000, -0.272235
1.800000, -0.318483
1.900000, -0.368843
2.000000, -0.423275
2.100000, -0.481708
2.200000, -0.544038
2.300000, -0.610129
2.400000, -0.679818
2.500000, -0.752911
2.600000, -0.829190
2.700000, -0.908412
2.800000, -0.990312
2.900000, -1.074606
3.000000, -1.160993
3.100000, -1.249158
3.200000, -1.338775
3.300000, -1.429513
3.400000, -1.521034
3.500000, -1.612999
3.600000, -1.705077
3.700000, -1.796938
3.800000, -1.888267
3.900000, -1.978764
4.000000, -2.068148
4.100000, -2.156165
4.200000, -2.242588
4.300000, -2.327229
4.400000, -2.409938
4.500000, -2.490617
4.600000, -2.569222
4.700000, -2.645770
4.800000, -2.720356
4.900000, -2.793153
5.000000, -2.864431
5.100000, -2.934568
5.200000, -3.004063
5.300000, -3.073556
5.400000, -3.143845
5.500000, -3.215909
5.600000, -3.290938
5.700000, -3.370353
5.800000, -3.455849
5.900000, -3.549426
6.000000, -3.653437
6.100000, -3.770635
6.200000, -3.904228
6.300000, -4.057945
6.400000, -4.236107
6.500000, -4.443705
6.600000, -4.686496
6.700000, -4.971099
6.800000, -5.305115
6.900000, -5.697252
7.000000, -6.157468
7.100000, -6.697132
7.200000, -7.329198
7.300000, -8.068406
7.400000, -8.931497
7.500000, -9.937452
7.600000, -11.107763
7.700000, -12.466721
7.800000, -14.041741
7.900000, -15.863717
8.000000, -17.967407
8.100000, -20.391865
8.200000, -23.180896
8.300000, -26.383577
8.400000, -30.054798
8.500000, -34.255878
8.600000, -39.055211
8.700000, -44.528985
8.800000, -50.761955
8.900000, -57.848279
9.000000, -65.892430
9.100000, -75.010171
9.200000, -85.329622
9.300000, -96.992397
9.400000, -110.154841
9.500000, -124.989356
9.600000, -141.685824
9.700000, -160.453150
9.800000, -181.520900
9.900000, -205.141072
10.000000, -231.589988
0.000000, 0.000000
0.100000, -0.000062
0.200000, -0.000499
0.300000, -0.001681
0.400000, -0.003973
0.500000, -0.007732
0.600000, -0.013299
0.700000, -0.021004
0.800000, -0.031158
0.900000, -0.044050
1.000000, -0.059949
1.100000, -0.079098
1.200000, -0.101711
1.300000, -0.127977
1.400000, -0.158052
1.500000, -0.192063
1.600000, -0.230104
1.700000, -0.272235
1.800000, -0.318483
