57.500000, 4.347826
58.750000, 2.127660
59.375000, 1.052632
59.687500, 0.523560
59.843750, 0.261097
59.765625, 0.130719
59.804688, 0.065317
59.824219, 0.032648
59.833984, 0.016321
59.838867, 0.008160
59.841309, 0.004080
59.840088, 0.002040
59.840698, 0.001020
59.841003, 0.000510
59.841156, 0.000255
59.841080, 0.000127
